# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Jul 18 12:14:25 2021
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_pubdate:   Discovery Publication Date
# COLUMN disc_facility:  Discovery Facility
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN sy_dist:        Distance [pc]
#
pl_name,discoverymethod,disc_year,disc_pubdate,disc_facility,st_mass,glat,glon,sy_dist
Kepler-1499 b,Transit,2016,2016-05,Kepler,0.72,16.85567,71.61600,309.8690000
Kepler-1499 b,Transit,2016,2016-05,Kepler,0.81,16.85567,71.61600,309.8690000
Kepler-1499 b,Transit,2016,2016-05,Kepler,0.81,16.85567,71.61600,309.8690000
Kepler-1499 b,Transit,2016,2016-05,Kepler,0.82,16.85567,71.61600,309.8690000
Kepler-1499 b,Transit,2016,2016-05,Kepler,,16.85567,71.61600,309.8690000
Kepler-1499 b,Transit,2016,2016-05,Kepler,0.72,16.85567,71.61600,309.8690000
Kepler-1499 b,Transit,2016,2016-05,Kepler,0.81,16.85567,71.61600,309.8690000
Kepler-15 b,Transit,2011,2011-11,Kepler,1.02,12.15252,82.30359,739.4120000
Kepler-15 b,Transit,2011,2011-11,Kepler,1.05,12.15252,82.30359,739.4120000
Kepler-15 b,Transit,2011,2011-11,Kepler,1.00,12.15252,82.30359,739.4120000
Kepler-15 b,Transit,2011,2011-11,Kepler,1.02,12.15252,82.30359,739.4120000
Kepler-15 b,Transit,2011,2011-11,Kepler,1.00,12.15252,82.30359,739.4120000
Kepler-15 b,Transit,2011,2011-11,Kepler,1.00,12.15252,82.30359,739.4120000
Kepler-15 b,Transit,2011,2011-11,Kepler,,12.15252,82.30359,739.4120000
Kepler-15 b,Transit,2011,2011-11,Kepler,1.13,12.15252,82.30359,739.4120000
Kepler-15 b,Transit,2011,2011-11,Kepler,0.98,12.15252,82.30359,739.4120000
Kepler-15 b,Transit,2011,2011-11,Kepler,1.00,12.15252,82.30359,739.4120000
Kepler-15 b,Transit,2011,2011-11,Kepler,1.08,12.15252,82.30359,739.4120000
Kepler-15 b,Transit,2011,2011-11,Kepler,0.98,12.15252,82.30359,739.4120000
Kepler-15 b,Transit,2011,2011-11,Kepler,0.98,12.15252,82.30359,739.4120000
Kepler-150 b,Transit,2014,2014-03,Kepler,0.96,13.46754,71.83343,891.0920000
Kepler-150 b,Transit,2014,2014-03,Kepler,0.97,13.46754,71.83343,891.0920000
Kepler-150 b,Transit,2014,2014-03,Kepler,0.97,13.46754,71.83343,891.0920000
Kepler-150 b,Transit,2014,2014-03,Kepler,0.90,13.46754,71.83343,891.0920000
Kepler-150 b,Transit,2014,2014-03,Kepler,,13.46754,71.83343,891.0920000
Kepler-150 b,Transit,2014,2014-03,Kepler,0.96,13.46754,71.83343,891.0920000
Kepler-150 b,Transit,2014,2014-03,Kepler,0.97,13.46754,71.83343,891.0920000
Kepler-150 b,Transit,2014,2014-03,Kepler,0.96,13.46754,71.83343,891.0920000
Kepler-150 b,Transit,2014,2014-03,Kepler,,13.46754,71.83343,891.0920000
Kepler-150 b,Transit,2014,2014-03,Kepler,0.94,13.46754,71.83343,891.0920000
Kepler-150 c,Transit,2014,2014-03,Kepler,0.96,13.46754,71.83343,891.0920000
Kepler-150 c,Transit,2014,2014-03,Kepler,0.97,13.46754,71.83343,891.0920000
Kepler-150 c,Transit,2014,2014-03,Kepler,0.94,13.46754,71.83343,891.0920000
Kepler-150 c,Transit,2014,2014-03,Kepler,,13.46754,71.83343,891.0920000
Kepler-150 c,Transit,2014,2014-03,Kepler,0.96,13.46754,71.83343,891.0920000
Kepler-150 c,Transit,2014,2014-03,Kepler,0.97,13.46754,71.83343,891.0920000
Kepler-150 c,Transit,2014,2014-03,Kepler,0.97,13.46754,71.83343,891.0920000
Kepler-150 c,Transit,2014,2014-03,Kepler,,13.46754,71.83343,891.0920000
Kepler-150 c,Transit,2014,2014-03,Kepler,0.97,13.46754,71.83343,891.0920000
Kepler-150 c,Transit,2014,2014-03,Kepler,0.90,13.46754,71.83343,891.0920000
Kepler-150 c,Transit,2014,2014-03,Kepler,0.96,13.46754,71.83343,891.0920000
Kepler-150 d,Transit,2014,2014-03,Kepler,0.94,13.46754,71.83343,891.0920000
Kepler-150 d,Transit,2014,2014-03,Kepler,0.97,13.46754,71.83343,891.0920000
Kepler-150 d,Transit,2014,2014-03,Kepler,,13.46754,71.83343,891.0920000
Kepler-150 d,Transit,2014,2014-03,Kepler,0.90,13.46754,71.83343,891.0920000
Kepler-150 d,Transit,2014,2014-03,Kepler,0.96,13.46754,71.83343,891.0920000
Kepler-150 d,Transit,2014,2014-03,Kepler,0.97,13.46754,71.83343,891.0920000
Kepler-150 d,Transit,2014,2014-03,Kepler,0.96,13.46754,71.83343,891.0920000
Kepler-150 d,Transit,2014,2014-03,Kepler,0.97,13.46754,71.83343,891.0920000
Kepler-150 d,Transit,2014,2014-03,Kepler,0.96,13.46754,71.83343,891.0920000
Kepler-150 d,Transit,2014,2014-03,Kepler,0.97,13.46754,71.83343,891.0920000
Kepler-150 d,Transit,2014,2014-03,Kepler,,13.46754,71.83343,891.0920000
Kepler-150 e,Transit,2014,2014-03,Kepler,0.97,13.46754,71.83343,891.0920000
Kepler-150 e,Transit,2014,2014-03,Kepler,,13.46754,71.83343,891.0920000
Kepler-150 e,Transit,2014,2014-03,Kepler,0.97,13.46754,71.83343,891.0920000
Kepler-150 e,Transit,2014,2014-03,Kepler,0.90,13.46754,71.83343,891.0920000
Kepler-150 e,Transit,2014,2014-03,Kepler,0.97,13.46754,71.83343,891.0920000
Kepler-150 e,Transit,2014,2014-03,Kepler,0.97,13.46754,71.83343,891.0920000
Kepler-150 e,Transit,2014,2014-03,Kepler,0.96,13.46754,71.83343,891.0920000
Kepler-150 e,Transit,2014,2014-03,Kepler,,13.46754,71.83343,891.0920000
Kepler-150 e,Transit,2014,2014-03,Kepler,0.96,13.46754,71.83343,891.0920000
Kepler-150 e,Transit,2014,2014-03,Kepler,0.94,13.46754,71.83343,891.0920000
Kepler-150 e,Transit,2014,2014-03,Kepler,0.96,13.46754,71.83343,891.0920000
Kepler-150 f,Transit,2017,2017-04,Kepler,0.97,13.46754,71.83343,891.0920000
Kepler-1500 b,Transit,2016,2016-05,Kepler,0.84,12.69293,71.32111,1217.8200000
Kepler-1500 b,Transit,2016,2016-05,Kepler,0.84,12.69293,71.32111,1217.8200000
Kepler-1500 b,Transit,2016,2016-05,Kepler,1.08,12.69293,71.32111,1217.8200000
Kepler-1500 b,Transit,2016,2016-05,Kepler,1.08,12.69293,71.32111,1217.8200000
Kepler-1500 b,Transit,2016,2016-05,Kepler,1.00,12.69293,71.32111,1217.8200000
Kepler-1500 b,Transit,2016,2016-05,Kepler,,12.69293,71.32111,1217.8200000
Kepler-1500 b,Transit,2016,2016-05,Kepler,0.84,12.69293,71.32111,1217.8200000
Kepler-1500 b,Transit,2016,2016-05,Kepler,1.11,12.69293,71.32111,1217.8200000
Kepler-1501 b,Transit,2016,2016-05,Kepler,1.20,12.93483,73.75813,749.0600000
Kepler-1501 b,Transit,2016,2016-05,Kepler,1.16,12.93483,73.75813,749.0600000
Kepler-1501 b,Transit,2016,2016-05,Kepler,1.20,12.93483,73.75813,749.0600000
Kepler-1501 b,Transit,2016,2016-05,Kepler,1.20,12.93483,73.75813,749.0600000
Kepler-1501 b,Transit,2016,2016-05,Kepler,1.20,12.93483,73.75813,749.0600000
Kepler-1501 b,Transit,2016,2016-05,Kepler,,12.93483,73.75813,749.0600000
Kepler-1501 b,Transit,2016,2016-05,Kepler,1.20,12.93483,73.75813,749.0600000
Kepler-1501 b,Transit,2016,2016-05,Kepler,1.20,12.93483,73.75813,749.0600000
Kepler-1502 b,Transit,2016,2016-05,Kepler,1.44,7.53576,73.50378,1514.0200000
Kepler-1502 b,Transit,2016,2016-05,Kepler,,7.53576,73.50378,1514.0200000
Kepler-1502 b,Transit,2016,2016-05,Kepler,1.44,7.53576,73.50378,1514.0200000
Kepler-1502 b,Transit,2016,2016-05,Kepler,1.17,7.53576,73.50378,1514.0200000
Kepler-1502 b,Transit,2016,2016-05,Kepler,1.44,7.53576,73.50378,1514.0200000
Kepler-1502 b,Transit,2016,2016-05,Kepler,1.44,7.53576,73.50378,1514.0200000
Kepler-1502 b,Transit,2016,2016-05,Kepler,1.17,7.53576,73.50378,1514.0200000
Kepler-1502 b,Transit,2016,2016-05,Kepler,1.17,7.53576,73.50378,1514.0200000
Kepler-1502 b,Transit,2016,2016-05,Kepler,1.17,7.53576,73.50378,1514.0200000
Kepler-1503 b,Transit,2016,2016-05,Kepler,0.76,10.76301,75.76022,1225.5700000
Kepler-1503 b,Transit,2016,2016-05,Kepler,0.77,10.76301,75.76022,1225.5700000
Kepler-1503 b,Transit,2016,2016-05,Kepler,0.77,10.76301,75.76022,1225.5700000
Kepler-1503 b,Transit,2016,2016-05,Kepler,,10.76301,75.76022,1225.5700000
Kepler-1503 b,Transit,2016,2016-05,Kepler,0.77,10.76301,75.76022,1225.5700000
Kepler-1503 b,Transit,2016,2016-05,Kepler,0.78,10.76301,75.76022,1225.5700000
Kepler-1503 b,Transit,2016,2016-05,Kepler,0.77,10.76301,75.76022,1225.5700000
Kepler-1503 b,Transit,2016,2016-05,Kepler,0.76,10.76301,75.76022,1225.5700000
Kepler-1503 b,Transit,2016,2016-05,Kepler,0.76,10.76301,75.76022,1225.5700000
Kepler-1504 b,Transit,2016,2016-05,Kepler,0.97,16.37273,81.37270,2435.9400000
Kepler-1504 b,Transit,2016,2016-05,Kepler,0.89,16.37273,81.37270,2435.9400000
Kepler-1504 b,Transit,2016,2016-05,Kepler,0.97,16.37273,81.37270,2435.9400000
Kepler-1504 b,Transit,2016,2016-05,Kepler,0.97,16.37273,81.37270,2435.9400000
Kepler-1504 b,Transit,2016,2016-05,Kepler,0.89,16.37273,81.37270,2435.9400000
Kepler-1504 b,Transit,2016,2016-05,Kepler,1.00,16.37273,81.37270,2435.9400000
Kepler-1504 b,Transit,2016,2016-05,Kepler,0.89,16.37273,81.37270,2435.9400000
Kepler-1504 b,Transit,2016,2016-05,Kepler,,16.37273,81.37270,2435.9400000
Kepler-1504 b,Transit,2016,2016-05,Kepler,0.85,16.37273,81.37270,2435.9400000
Kepler-1505 b,Transit,2016,2016-05,Kepler,0.99,11.44400,74.24726,495.1480000
Kepler-1505 b,Transit,2016,2016-05,Kepler,0.97,11.44400,74.24726,495.1480000
Kepler-1505 b,Transit,2016,2016-05,Kepler,0.97,11.44400,74.24726,495.1480000
Kepler-1505 b,Transit,2016,2016-05,Kepler,0.90,11.44400,74.24726,495.1480000
Kepler-1505 b,Transit,2016,2016-05,Kepler,0.99,11.44400,74.24726,495.1480000
Kepler-1505 b,Transit,2016,2016-05,Kepler,0.97,11.44400,74.24726,495.1480000
Kepler-1505 b,Transit,2016,2016-05,Kepler,0.99,11.44400,74.24726,495.1480000
Kepler-1505 b,Transit,2016,2016-05,Kepler,,11.44400,74.24726,495.1480000
Kepler-1505 b,Transit,2016,2016-05,Kepler,0.93,11.44400,74.24726,495.1480000
Kepler-1506 b,Transit,2016,2016-05,Kepler,0.95,12.55055,73.33499,2366.0200000
Kepler-1506 b,Transit,2016,2016-05,Kepler,1.08,12.55055,73.33499,2366.0200000
Kepler-1506 b,Transit,2016,2016-05,Kepler,,12.55055,73.33499,2366.0200000
Kepler-1506 b,Transit,2016,2016-05,Kepler,1.08,12.55055,73.33499,2366.0200000
Kepler-1506 b,Transit,2016,2016-05,Kepler,1.08,12.55055,73.33499,2366.0200000
Kepler-1506 b,Transit,2016,2016-05,Kepler,1.08,12.55055,73.33499,2366.0200000
Kepler-1506 b,Transit,2016,2016-05,Kepler,1.00,12.55055,73.33499,2366.0200000
Kepler-1506 b,Transit,2016,2016-05,Kepler,1.00,12.55055,73.33499,2366.0200000
Kepler-1507 b,Transit,2016,2016-05,Kepler,0.89,15.67191,77.62192,320.4780000
Kepler-1507 b,Transit,2016,2016-05,Kepler,0.92,15.67191,77.62192,320.4780000
Kepler-1507 b,Transit,2016,2016-05,Kepler,,15.67191,77.62192,320.4780000
Kepler-1507 b,Transit,2016,2016-05,Kepler,0.80,15.67191,77.62192,320.4780000
Kepler-1507 b,Transit,2016,2016-05,Kepler,0.80,15.67191,77.62192,320.4780000
Kepler-1507 b,Transit,2016,2016-05,Kepler,0.97,15.67191,77.62192,320.4780000
Kepler-1507 b,Transit,2016,2016-05,Kepler,0.92,15.67191,77.62192,320.4780000
Kepler-1507 b,Transit,2016,2016-05,Kepler,0.92,15.67191,77.62192,320.4780000
Kepler-1507 b,Transit,2016,2016-05,Kepler,0.80,15.67191,77.62192,320.4780000
Kepler-1508 b,Transit,2016,2016-05,Kepler,1.34,6.71527,75.19718,1260.2800000
Kepler-1508 b,Transit,2016,2016-05,Kepler,1.12,6.71527,75.19718,1260.2800000
Kepler-1508 b,Transit,2016,2016-05,Kepler,0.82,6.71527,75.19718,1260.2800000
Kepler-1508 b,Transit,2016,2016-05,Kepler,0.82,6.71527,75.19718,1260.2800000
Kepler-1508 b,Transit,2016,2016-05,Kepler,1.14,6.71527,75.19718,1260.2800000
Kepler-1508 b,Transit,2016,2016-05,Kepler,0.82,6.71527,75.19718,1260.2800000
Kepler-1508 b,Transit,2016,2016-05,Kepler,,6.71527,75.19718,1260.2800000
Kepler-1509 b,Transit,2016,2016-05,Kepler,1.07,18.85404,76.75355,2002.9600000
Kepler-1509 b,Transit,2016,2016-05,Kepler,1.05,18.85404,76.75355,2002.9600000
Kepler-1509 b,Transit,2016,2016-05,Kepler,1.00,18.85404,76.75355,2002.9600000
Kepler-1509 b,Transit,2016,2016-05,Kepler,1.02,18.85404,76.75355,2002.9600000
Kepler-1509 b,Transit,2016,2016-05,Kepler,1.05,18.85404,76.75355,2002.9600000
Kepler-1509 b,Transit,2016,2016-05,Kepler,1.07,18.85404,76.75355,2002.9600000
Kepler-1509 b,Transit,2016,2016-05,Kepler,,18.85404,76.75355,2002.9600000
Kepler-1509 b,Transit,2016,2016-05,Kepler,1.05,18.85404,76.75355,2002.9600000
Kepler-1509 b,Transit,2016,2016-05,Kepler,1.07,18.85404,76.75355,2002.9600000
Kepler-151 b,Transit,2014,2014-03,Kepler,0.91,10.99626,73.60457,649.9190000
Kepler-151 b,Transit,2014,2014-03,Kepler,0.86,10.99626,73.60457,649.9190000
Kepler-151 b,Transit,2014,2014-03,Kepler,0.87,10.99626,73.60457,649.9190000
Kepler-151 b,Transit,2014,2014-03,Kepler,0.91,10.99626,73.60457,649.9190000
Kepler-151 b,Transit,2014,2014-03,Kepler,,10.99626,73.60457,649.9190000
Kepler-151 b,Transit,2014,2014-03,Kepler,0.91,10.99626,73.60457,649.9190000
Kepler-151 b,Transit,2014,2014-03,Kepler,,10.99626,73.60457,649.9190000
Kepler-151 b,Transit,2014,2014-03,Kepler,0.87,10.99626,73.60457,649.9190000
Kepler-151 b,Transit,2014,2014-03,Kepler,0.88,10.99626,73.60457,649.9190000
Kepler-151 b,Transit,2014,2014-03,Kepler,0.87,10.99626,73.60457,649.9190000
Kepler-151 b,Transit,2014,2014-03,Kepler,0.87,10.99626,73.60457,649.9190000
Kepler-151 c,Transit,2014,2014-03,Kepler,0.86,10.99626,73.60457,649.9190000
Kepler-151 c,Transit,2014,2014-03,Kepler,0.91,10.99626,73.60457,649.9190000
Kepler-151 c,Transit,2014,2014-03,Kepler,0.87,10.99626,73.60457,649.9190000
Kepler-151 c,Transit,2014,2014-03,Kepler,0.87,10.99626,73.60457,649.9190000
Kepler-151 c,Transit,2014,2014-03,Kepler,0.87,10.99626,73.60457,649.9190000
Kepler-151 c,Transit,2014,2014-03,Kepler,,10.99626,73.60457,649.9190000
Kepler-151 c,Transit,2014,2014-03,Kepler,,10.99626,73.60457,649.9190000
Kepler-151 c,Transit,2014,2014-03,Kepler,0.91,10.99626,73.60457,649.9190000
Kepler-151 c,Transit,2014,2014-03,Kepler,0.91,10.99626,73.60457,649.9190000
Kepler-151 c,Transit,2014,2014-03,Kepler,0.88,10.99626,73.60457,649.9190000
Kepler-151 c,Transit,2014,2014-03,Kepler,0.87,10.99626,73.60457,649.9190000
Kepler-1510 b,Transit,2016,2016-05,Kepler,1.27,10.13197,82.40526,1696.2500000
Kepler-1510 b,Transit,2016,2016-05,Kepler,1.19,10.13197,82.40526,1696.2500000
Kepler-1510 b,Transit,2016,2016-05,Kepler,1.09,10.13197,82.40526,1696.2500000
Kepler-1510 b,Transit,2016,2016-05,Kepler,1.13,10.13197,82.40526,1696.2500000
Kepler-1510 b,Transit,2016,2016-05,Kepler,1.09,10.13197,82.40526,1696.2500000
Kepler-1510 b,Transit,2016,2016-05,Kepler,,10.13197,82.40526,1696.2500000
Kepler-1510 b,Transit,2016,2016-05,Kepler,1.13,10.13197,82.40526,1696.2500000
Kepler-1510 b,Transit,2016,2016-05,Kepler,1.13,10.13197,82.40526,1696.2500000
Kepler-1510 b,Transit,2016,2016-05,Kepler,1.09,10.13197,82.40526,1696.2500000
Kepler-1511 b,Transit,2016,2016-05,Kepler,1.41,14.42583,74.39302,1475.6000000
Kepler-1511 b,Transit,2016,2016-05,Kepler,1.33,14.42583,74.39302,1475.6000000
Kepler-1511 b,Transit,2016,2016-05,Kepler,1.33,14.42583,74.39302,1475.6000000
Kepler-1511 b,Transit,2016,2016-05,Kepler,1.41,14.42583,74.39302,1475.6000000
Kepler-1511 b,Transit,2016,2016-05,Kepler,1.17,14.42583,74.39302,1475.6000000
Kepler-1511 b,Transit,2016,2016-05,Kepler,1.33,14.42583,74.39302,1475.6000000
Kepler-1511 b,Transit,2016,2016-05,Kepler,1.41,14.42583,74.39302,1475.6000000
Kepler-1511 b,Transit,2016,2016-05,Kepler,1.33,14.42583,74.39302,1475.6000000
Kepler-1511 b,Transit,2016,2016-05,Kepler,,14.42583,74.39302,1475.6000000
Kepler-1512 b,Transit,2016,2016-05,Kepler,0.70,14.38730,75.86883,
Kepler-1512 b,Transit,2016,2016-05,Kepler,0.73,14.38730,75.86883,
Kepler-1512 b,Transit,2016,2016-05,Kepler,0.35,14.38730,75.86883,
Kepler-1512 b,Transit,2016,2016-05,Kepler,0.70,14.38730,75.86883,
Kepler-1512 b,Transit,2016,2016-05,Kepler,,14.38730,75.86883,
Kepler-1512 b,Transit,2016,2016-05,Kepler,,14.38730,75.86883,
Kepler-1512 b,Transit,2016,2016-05,Kepler,0.42,14.38730,75.86883,
Kepler-1512 b,Transit,2016,2016-05,Kepler,0.70,14.38730,75.86883,
Kepler-1512 b,Transit,2016,2016-05,Kepler,,14.38730,75.86883,
Kepler-1513 b,Transit,2016,2016-05,Kepler,0.95,11.86338,71.20067,349.2470000
Kepler-1513 b,Transit,2016,2016-05,Kepler,0.82,11.86338,71.20067,349.2470000
Kepler-1513 b,Transit,2016,2016-05,Kepler,,11.86338,71.20067,349.2470000
Kepler-1513 b,Transit,2016,2016-05,Kepler,0.95,11.86338,71.20067,349.2470000
Kepler-1513 b,Transit,2016,2016-05,Kepler,0.95,11.86338,71.20067,349.2470000
Kepler-1513 b,Transit,2016,2016-05,Kepler,0.99,11.86338,71.20067,349.2470000
Kepler-1513 b,Transit,2016,2016-05,Kepler,0.82,11.86338,71.20067,349.2470000
Kepler-1513 b,Transit,2016,2016-05,Kepler,0.82,11.86338,71.20067,349.2470000
Kepler-1513 b,Transit,2016,2016-05,Kepler,0.82,11.86338,71.20067,349.2470000
Kepler-1514 b,Transit,2016,2016-05,Kepler,1.21,9.24415,70.90471,397.2920000
Kepler-1514 b,Transit,2016,2016-05,Kepler,1.09,9.24415,70.90471,397.2920000
Kepler-1514 b,Transit,2016,2016-05,Kepler,1.20,9.24415,70.90471,397.2920000
Kepler-1514 b,Transit,2016,2016-05,Kepler,1.18,9.24415,70.90471,397.2920000
Kepler-1514 b,Transit,2016,2016-05,Kepler,,9.24415,70.90471,397.2920000
Kepler-1514 b,Transit,2016,2016-05,Kepler,1.09,9.24415,70.90471,397.2920000
Kepler-1514 b,Transit,2016,2016-05,Kepler,1.18,9.24415,70.90471,397.2920000
Kepler-1514 b,Transit,2016,2016-05,Kepler,1.09,9.24415,70.90471,397.2920000
Kepler-1514 b,Transit,2016,2016-05,Kepler,1.21,9.24415,70.90471,397.2920000
Kepler-1514 b,Transit,2016,2016-05,Kepler,1.18,9.24415,70.90471,397.2920000
Kepler-1514 c,Transit,2020,2020-08,Kepler,1.09,9.24415,70.90471,397.2920000
Kepler-1514 c,Transit,2020,2020-08,Kepler,1.18,9.24415,70.90471,397.2920000
Kepler-1514 c,Transit,2020,2020-08,Kepler,1.09,9.24415,70.90471,397.2920000
Kepler-1514 c,Transit,2020,2020-08,Kepler,1.20,9.24415,70.90471,397.2920000
Kepler-1514 c,Transit,2020,2020-08,Kepler,1.18,9.24415,70.90471,397.2920000
Kepler-1514 c,Transit,2020,2020-08,Kepler,1.09,9.24415,70.90471,397.2920000
Kepler-1514 c,Transit,2020,2020-08,Kepler,1.21,9.24415,70.90471,397.2920000
Kepler-1514 c,Transit,2020,2020-08,Kepler,1.18,9.24415,70.90471,397.2920000
Kepler-1515 b,Transit,2016,2016-05,Kepler,1.31,14.83536,79.86092,539.3210000
Kepler-1515 b,Transit,2016,2016-05,Kepler,1.30,14.83536,79.86092,539.3210000
Kepler-1515 b,Transit,2016,2016-05,Kepler,1.20,14.83536,79.86092,539.3210000
Kepler-1515 b,Transit,2016,2016-05,Kepler,,14.83536,79.86092,539.3210000
Kepler-1515 b,Transit,2016,2016-05,Kepler,1.20,14.83536,79.86092,539.3210000
Kepler-1515 b,Transit,2016,2016-05,Kepler,1.31,14.83536,79.86092,539.3210000
Kepler-1515 b,Transit,2016,2016-05,Kepler,1.20,14.83536,79.86092,539.3210000
Kepler-1515 b,Transit,2016,2016-05,Kepler,1.31,14.83536,79.86092,539.3210000
Kepler-1515 b,Transit,2016,2016-05,Kepler,1.30,14.83536,79.86092,539.3210000
Kepler-1516 b,Transit,2016,2016-05,Kepler,0.94,12.97156,76.60095,1358.9500000
Kepler-1516 b,Transit,2016,2016-05,Kepler,1.03,12.97156,76.60095,1358.9500000
Kepler-1516 b,Transit,2016,2016-05,Kepler,1.03,12.97156,76.60095,1358.9500000
Kepler-1516 b,Transit,2016,2016-05,Kepler,1.03,12.97156,76.60095,1358.9500000
Kepler-1516 b,Transit,2016,2016-05,Kepler,0.94,12.97156,76.60095,1358.9500000
Kepler-1516 b,Transit,2016,2016-05,Kepler,0.94,12.97156,76.60095,1358.9500000
Kepler-1516 b,Transit,2016,2016-05,Kepler,0.94,12.97156,76.60095,1358.9500000
Kepler-1516 b,Transit,2016,2016-05,Kepler,,12.97156,76.60095,1358.9500000
Kepler-1516 b,Transit,2016,2016-05,Kepler,1.04,12.97156,76.60095,1358.9500000
Kepler-1517 b,Transit,2016,2016-05,Kepler,1.58,14.83951,74.21590,847.2990000
Kepler-1517 b,Transit,2016,2016-05,Kepler,2.05,14.83951,74.21590,847.2990000
Kepler-1517 b,Transit,2016,2016-05,Kepler,2.05,14.83951,74.21590,847.2990000
Kepler-1517 b,Transit,2016,2016-05,Kepler,2.05,14.83951,74.21590,847.2990000
Kepler-1517 b,Transit,2016,2016-05,Kepler,1.53,14.83951,74.21590,847.2990000
Kepler-1517 b,Transit,2016,2016-05,Kepler,,14.83951,74.21590,847.2990000
Kepler-1517 b,Transit,2016,2016-05,Kepler,1.53,14.83951,74.21590,847.2990000
Kepler-1517 b,Transit,2016,2016-05,Kepler,2.05,14.83951,74.21590,847.2990000
Kepler-1517 b,Transit,2016,2016-05,Kepler,1.53,14.83951,74.21590,847.2990000
Kepler-1518 b,Transit,2016,2016-05,Kepler,,7.66324,80.03172,903.5100000
Kepler-1518 b,Transit,2016,2016-05,Kepler,1.06,7.66324,80.03172,903.5100000
Kepler-1518 b,Transit,2016,2016-05,Kepler,1.06,7.66324,80.03172,903.5100000
Kepler-1518 b,Transit,2016,2016-05,Kepler,1.06,7.66324,80.03172,903.5100000
Kepler-1518 b,Transit,2016,2016-05,Kepler,1.54,7.66324,80.03172,903.5100000
Kepler-1518 b,Transit,2016,2016-05,Kepler,1.49,7.66324,80.03172,903.5100000
Kepler-1519 b,Transit,2016,2016-05,Kepler,0.97,12.03282,82.73998,1441.6300000
Kepler-1519 b,Transit,2016,2016-05,Kepler,1.00,12.03282,82.73998,1441.6300000
Kepler-1519 b,Transit,2016,2016-05,Kepler,,12.03282,82.73998,1441.6300000
Kepler-1519 b,Transit,2016,2016-05,Kepler,1.03,12.03282,82.73998,1441.6300000
Kepler-1519 b,Transit,2016,2016-05,Kepler,0.94,12.03282,82.73998,1441.6300000
Kepler-1519 b,Transit,2016,2016-05,Kepler,0.97,12.03282,82.73998,1441.6300000
Kepler-1519 b,Transit,2016,2016-05,Kepler,1.00,12.03282,82.73998,1441.6300000
Kepler-1519 b,Transit,2016,2016-05,Kepler,1.00,12.03282,82.73998,1441.6300000
Kepler-1519 b,Transit,2016,2016-05,Kepler,0.97,12.03282,82.73998,1441.6300000
Kepler-152 b,Transit,2014,2014-03,Kepler,0.83,15.00096,72.79154,441.0900000
Kepler-152 b,Transit,2014,2014-03,Kepler,,15.00096,72.79154,441.0900000
Kepler-152 b,Transit,2014,2014-03,Kepler,0.85,15.00096,72.79154,441.0900000
Kepler-152 b,Transit,2014,2014-03,Kepler,0.83,15.00096,72.79154,441.0900000
Kepler-152 b,Transit,2014,2014-03,Kepler,0.85,15.00096,72.79154,441.0900000
Kepler-152 b,Transit,2014,2014-03,Kepler,0.83,15.00096,72.79154,441.0900000
Kepler-152 b,Transit,2014,2014-03,Kepler,0.85,15.00096,72.79154,441.0900000
Kepler-152 b,Transit,2014,2014-03,Kepler,0.84,15.00096,72.79154,441.0900000
Kepler-152 b,Transit,2014,2014-03,Kepler,0.84,15.00096,72.79154,441.0900000
Kepler-152 b,Transit,2014,2014-03,Kepler,0.84,15.00096,72.79154,441.0900000
Kepler-152 b,Transit,2014,2014-03,Kepler,,15.00096,72.79154,441.0900000
Kepler-152 c,Transit,2014,2014-03,Kepler,,15.00096,72.79154,441.0900000
Kepler-152 c,Transit,2014,2014-03,Kepler,0.83,15.00096,72.79154,441.0900000
Kepler-152 c,Transit,2014,2014-03,Kepler,0.85,15.00096,72.79154,441.0900000
Kepler-152 c,Transit,2014,2014-03,Kepler,0.85,15.00096,72.79154,441.0900000
Kepler-152 c,Transit,2014,2014-03,Kepler,0.84,15.00096,72.79154,441.0900000
Kepler-152 c,Transit,2014,2014-03,Kepler,0.83,15.00096,72.79154,441.0900000
Kepler-152 c,Transit,2014,2014-03,Kepler,0.83,15.00096,72.79154,441.0900000
Kepler-152 c,Transit,2014,2014-03,Kepler,0.85,15.00096,72.79154,441.0900000
Kepler-152 c,Transit,2014,2014-03,Kepler,0.84,15.00096,72.79154,441.0900000
Kepler-152 c,Transit,2014,2014-03,Kepler,0.84,15.00096,72.79154,441.0900000
Kepler-152 c,Transit,2014,2014-03,Kepler,,15.00096,72.79154,441.0900000
Kepler-1520 b,Transit,2016,2016-05,Kepler,0.67,16.18623,83.01587,607.9170000
Kepler-1520 b,Transit,2016,2016-05,Kepler,0.72,16.18623,83.01587,607.9170000
Kepler-1520 b,Transit,2016,2016-05,Kepler,0.67,16.18623,83.01587,607.9170000
Kepler-1520 b,Transit,2016,2016-05,Kepler,0.67,16.18623,83.01587,607.9170000
Kepler-1520 b,Transit,2016,2016-05,Kepler,0.72,16.18623,83.01587,607.9170000
